label,array
1,"0.018855229,-0.07976299,-0.006781006,0.020866137,-0.12177284,0.056804758,-0.059215486,0.012716124,-0.09859174,-0.076820314,0.115369044,0.10679404,0.0062180506,-0.027984958,-0.0552544,0.030817436,-0.15272065,-0.025174752,0.03793152,-0.042778768,-0.07066994,0.12942784,-0.013394481,0.018782344,-0.07273408,-0.082448564,0.04731825,0.016096998,-0.019802561,-0.19143596,0.04269443,0.075847566,0.038397223,-0.061815426,-0.046652704,0.074787416,-0.03011496,-0.08600524,0.045934536,-0.006983255,-0.03992917,0.012684714,0.04817263,-0.02402637,0.034127254,0.14551963,0.100220025,0.02322427,0.07168625,0.02935249,-0.14722855,-0.018378057,0.074663356,-0.053128622,-0.11700311,0.11049131,0.040800244,-0.115913466,-0.058853887,-0.08683473,0.010483016,0.017624293,-0.07691184,-0.32060233,0.014960712,0.001653152,0.04716228,-0.040799864,0.096613996,-0.016016088,-0.05483256,-0.0038569581,-0.04318286,0.06973059,-0.022635745,0.025738759,-0.040046062,0.17622298,0.059253547,-0.10662742,0.08371642,0.06962278,-0.014391985,0.10931168,-0.107103676,-0.044041198,0.040811665,-0.097582266,0.13226038,-0.020528741,0.022372743,0.024820033,0.115084074,0.09648908,0.08909347,-0.10626281,-0.02670283,0.047507927,0.046794828,0.10344985,0.003424386,0.025084889,-0.028387148,-0.2796369,-0.031741776,0.084240094,-0.026482262,0.13568847,0.058480848,0.013057574,0.0095463265,-0.120143585,0.0055957017,-0.041063376,-0.13882855,0.11313916,0.3050108,0.023407659,0.08026992,-0.13895328,0.11278994,-0.0883252,-0.1520365,-0.06123083,0.019650623,-0.047834784,-0.1385752,-0.117263325"
1,"-0.00825759,-0.09391728,0.07543486,-0.08149408,-0.15065554,0.041486952,-0.002518305,-0.042183883,-0.010257215,-0.11259021,-0.016692417,0.057406515,-0.09011313,-0.0622606,-0.014790088,0.087764025,-0.08884234,-0.038777675,0.029541407,0.031058533,0.09357263,0.11306593,0.033087283,-0.10283676,-0.032997414,-0.011072869,0.0781594,0.09753159,-0.02605849,-0.17363405,0.19264479,0.17872232,0.1463829,0.035033554,-0.10228373,0.13320404,0.020497315,-0.081208885,0.07051153,0.101173736,-0.054709725,-0.14271915,-0.022136537,-0.05185142,0.21293266,0.010499447,0.027878953,-0.0074431417,0.07534921,0.07465329,-0.004696217,-0.03639645,0.047644835,-0.08908208,0.002668103,0.1430719,-0.0055772318,-0.106492415,-0.012629759,0.021958072,0.056026354,0.0044323555,-0.061537795,-0.25246534,0.0026336473,0.0621595,0.06039619,0.07771569,0.03539705,0.04711034,-0.033710144,0.019955939,-0.18547474,0.0032996042,0.0883555,0.015519183,-0.023973888,0.102136634,-0.045798607,0.053283438,0.038350932,0.027274719,0.12218559,0.017177334,-0.07995967,0.08687915,-0.11257721,0.11592815,0.029766839,-0.0023913167,0.021737315,-0.012605804,0.07989046,0.020040512,0.013013535,-0.15540108,-0.011852805,0.042880926,0.036152106,0.13888688,-0.053930204,-0.03950068,0.045577914,-0.28094792,-0.15009373,0.015879286,0.011695451,0.06305804,0.06398475,-0.07276761,0.08345336,-0.08599436,0.06985784,0.16264415,-0.09176403,0.21317986,0.12747584,-0.039707758,0.008075925,-0.07123003,0.12435447,0.031568885,-0.0026844896,0.046195313,0.15626904,-0.004827102,-0.07379865,0.028618898"
1,"-0.07652315,-0.07764199,0.01707276,-0.0037052166,-0.10619361,0.0017300328,-0.002912458,0.04551785,-0.09455544,-0.17403957,0.009379385,0.06794386,-0.014842877,-0.05856194,0.050030954,0.060499568,-0.019261114,0.07836805,0.08533121,-0.11426655,0.04752036,0.014594236,-0.025175463,-0.09581192,0.078058034,-0.13069402,-0.09917103,0.010061204,-0.084773466,-0.11759374,-0.029421115,0.11972079,-0.015908036,0.11334559,-0.03982619,0.021881389,0.13631721,-0.002417721,0.1436095,-0.07153757,-0.11413051,0.018914195,0.058013543,-1.1921586e-05,0.17649643,0.04840868,-0.0034073677,-0.09367456,0.10037246,-0.058064975,-0.12142421,-0.17769927,-4.600346e-06,-0.052557327,-0.21222612,0.077670604,0.03357949,-0.06939051,-0.0907115,0.052078344,0.036037885,-0.1589094,0.0070191757,-0.2707096,-0.04750132,-0.09658959,-0.084669,-0.019490212,0.060618356,-0.016015628,-0.0076175737,-0.034990087,-0.03381919,0.03607004,-0.0453341,0.08747282,-0.09131766,0.066857964,0.021582516,-0.05080993,0.059175305,0.044930752,0.10831588,-0.05515805,-0.09904806,-0.047133096,-0.104050756,-0.050881974,0.07347521,-0.10270591,0.018441569,0.050021634,0.11482473,0.14862782,0.05235685,-0.01487033,0.05342163,0.08934542,0.07570594,0.05116806,-0.091762245,-0.058302496,-0.04976673,-0.21505648,-0.08974376,0.029836174,0.015317952,-0.06690766,0.08421922,-0.008876243,0.11384987,-0.04189565,-0.024650222,0.15151504,0.023352534,0.17443272,0.18232985,-0.13523223,0.0034924573,-0.21468633,0.08372356,-0.008149439,-0.083227746,0.046906095,-0.02260131,0.012707309,-0.13943636,-0.066777796"
1,"-0.029609064,-0.022467822,0.012792857,0.018868139,-0.010184039,-0.034390558,0.108912766,0.10991894,-0.12863483,-0.04479952,0.13557276,0.16953145,0.08551668,0.08836583,-0.004834077,-0.01328832,-0.05030197,-0.04803118,0.01802112,-0.0026916892,0.040353265,0.03856464,-0.06926175,-0.09043649,-0.109916694,-0.049684282,0.033774476,0.10585688,-0.025977707,-0.16730043,0.122214176,0.14885591,0.01583767,0.033419948,0.029872457,-0.00995147,0.06291584,0.035505265,-0.012169693,0.029835796,0.017655583,-0.008094225,0.01692387,-0.030614842,0.025971126,0.07268797,0.07906126,-0.0030745242,-0.010108628,0.03983,-0.15677999,-0.049901232,0.061160445,-0.0660933,-0.076547496,0.079952545,-0.02674762,-0.07309269,-0.12526578,0.09493799,0.053898398,0.028880278,-0.03175497,-0.18883422,-0.011721199,0.030287378,-0.011752458,-0.08144642,-0.002151447,0.053782795,-0.04033445,-0.03460085,-0.11128775,0.03458777,0.0901595,0.030968668,-0.10645561,0.20300569,-0.023468785,-0.09238465,0.16534394,0.03924612,0.06984252,0.04317417,0.0054220157,0.023920441,-0.118983485,0.15051799,0.18766989,0.03367081,0.0005936726,0.20534551,0.21328822,0.062088966,0.019063529,-0.11813297,0.042482227,0.045098092,0.1113574,0.057901926,-0.098126635,-0.05160381,0.14889705,-0.30890617,-0.00075511367,0.057420116,-0.059713528,0.042771365,0.020482413,-0.08422894,0.18425994,-0.13936841,-0.005393065,0.009848434,0.09973318,0.01286456,0.1964905,0.029425945,-0.06569954,-0.12780404,0.092246965,-0.053647395,-0.07736874,0.05070437,0.021726472,-0.012191201,-0.09578461,-0.054791413"
1,"-0.009746849,-0.15580682,0.04597872,-0.028855743,-0.054127377,-0.07707324,-0.09691465,-0.035997,-0.0077248598,-0.122159116,0.11300526,0.071406245,-0.0098530445,-0.13540906,-0.012074684,0.006003389,-0.07639625,-0.040890172,0.023041653,-0.051349763,0.09087979,0.03327396,0.083804175,0.028248927,-0.1512902,-0.09505838,-0.012304429,0.02258523,0.0074416124,-0.0371152,0.07102275,0.20074052,0.023657298,-0.017094888,0.0026191273,-0.006948197,0.08413209,0.18084024,0.04159665,0.06402128,0.11730221,0.0025131102,-0.094318844,0.074739374,0.13775516,0.1480797,0.027539777,-0.1432632,0.035949208,0.02142506,-0.035785142,-0.024105035,0.064610094,-0.14724226,-0.07263505,-0.008982768,-0.06020023,-0.16941607,-0.045764025,-0.07195341,0.12116072,0.08028088,-0.087239474,-0.24630392,-0.045298167,-0.01271714,-0.004707954,-0.12592888,0.106162384,0.01237039,0.021672774,-0.06301858,-0.0844264,-0.03341288,-0.042467806,0.11451182,-0.15880325,0.06712701,-0.036863316,-0.016982509,0.12683196,0.04535946,0.11708418,-0.011460491,-0.067049265,0.07554266,-0.1348182,0.040146794,0.14507796,-0.028209003,0.081613876,0.012869514,0.13330194,-0.073228106,0.0010414973,-0.15475996,0.1093,0.096292116,0.0178789,0.123724855,-0.061801374,0.06724077,0.047501806,-0.21070574,0.11479899,-0.059318606,-0.042297564,-0.013450125,0.06485914,0.055506494,0.05101664,-0.080660865,-0.016825896,-0.07427204,0.10503293,-0.04524836,0.19890569,0.03770192,0.00025267276,-0.19970678,0.060996152,0.00022501618,-0.055863004,0.036253974,0.058779504,0.030875424,-0.15308419,-0.069217786"
1,"0.034271058,-0.107888356,0.10148987,0.0226139,-0.027128335,0.00017083154,0.11493793,0.087012395,-0.0024703164,-0.00062830345,0.10988274,0.13612276,0.08888122,-0.061823104,0.0058479914,-0.0036337343,-0.13616002,0.021977827,-0.012750202,0.031353544,0.03022615,0.16941231,-0.08220977,0.06370626,-0.046950407,-0.12282831,0.042877074,-0.074689195,-0.013216228,-0.08676917,0.0656518,0.098158844,-0.005452919,0.08156241,0.12071537,0.1471532,0.06352743,-0.055072036,0.014618372,-0.035556275,0.056988936,-0.0061282767,0.043062102,0.009435495,0.15279096,0.1439763,0.16316722,-0.06525727,-0.096581414,0.02549136,-0.101257466,-0.00036148468,-0.08250184,0.06854425,-0.0678368,0.053632114,0.044671938,-0.13275136,0.0050172145,-0.0917726,0.08722945,0.0097597875,-0.10756518,-0.30391425,0.09146511,0.09165186,-0.13523266,-0.010522395,-0.082955085,0.016187632,-0.04111946,0.12451866,-0.10939863,-0.014621184,0.0069314484,0.16639532,0.16124721,0.033573877,0.052519865,-0.041803617,-0.040500548,0.023972943,-0.05235179,0.07419328,-0.03417818,-0.021463195,-0.058787223,0.009268518,0.10699842,-0.013569735,0.015097748,-0.03321973,0.17362842,-0.03001142,0.09235883,-0.21527335,-0.10919112,0.085099354,0.017163828,0.0761478,-0.07581988,-0.031337846,-0.0054643373,-0.21829438,-0.073743165,-0.05507405,-0.11910497,-0.106178485,-0.051679246,-0.066311814,0.083310746,-0.14614248,0.040096845,0.11409606,0.07581685,0.13500181,0.061950754,0.060842764,0.09081371,-0.10914947,0.071197,-0.0043234047,-0.03911165,0.081112765,0.086322226,-0.015119809,-0.07110693,0.09050281"
1,"0.05046726,-0.09417069,0.061518427,0.05638666,-0.06480326,0.029995492,0.021362461,-0.0405831,-0.018220622,-0.044554897,0.0017262383,0.08552727,-0.06783367,-0.014297465,-0.029225435,-0.05793178,-0.072194606,-0.029982002,0.0072331126,-0.013940048,-0.03131034,-0.02319208,-0.077874064,-0.1776325,-0.10406819,-0.17943515,0.025619643,0.010420521,-0.11807489,-0.18905123,0.107330956,0.1816416,0.13729447,-0.10364279,-0.029744083,0.11004121,0.13678242,0.07719613,0.026215462,-0.020323845,0.05646386,0.061109655,0.032382302,0.007823086,0.08108438,0.06551016,0.10148693,0.022890221,0.006013056,0.020199245,-0.15322481,0.020420106,0.12896205,0.0072991806,-0.1404809,0.131855,-0.045467645,-0.034098547,-0.039530974,0.034377046,0.10862241,0.089399174,-0.1001126,-0.23662147,0.049188998,0.06326092,0.0054693474,0.031572323,0.047500055,0.078165084,0.013739192,0.0041685626,-0.109897606,0.067291565,-0.058098853,0.021326654,0.005394512,0.06753114,-0.0364847,-0.064195186,0.01980453,0.053427707,0.025607234,0.047172368,-0.092212506,-0.06518555,-0.0987042,0.023101924,0.15187238,0.031492967,0.10046679,-0.07740326,0.14875329,-0.05551555,0.040640187,-0.23801881,-0.035604306,0.015911547,-0.036123104,0.19353554,-0.061586797,0.04701473,0.1728732,-0.25815102,-0.061993342,0.025177643,0.025408756,-0.038601425,0.01926729,-0.0029638114,0.1809844,-0.011365688,0.030296115,0.042970747,-0.044242304,0.14854571,0.16137648,0.013532178,0.0661249,-0.13187174,0.06961673,-0.0019122987,-0.098971024,0.011748326,0.11358201,0.04820703,-0.12826031,0.032455258"
1,"0.010377661,-0.09615573,0.05211792,0.1443765,-0.050412048,-0.0053107296,0.07694798,-0.07550657,0.032925285,0.03010467,0.09954093,0.11152253,0.007531465,0.09248352,0.007887541,-0.08069489,-0.03291711,0.05944768,-0.026364636,-0.12602842,-0.0011821763,0.08527323,-0.08589942,-0.024208112,-0.032237213,-0.05484413,0.016759606,-0.1383978,-0.08982686,-0.1227574,0.11411793,0.11603013,0.014050389,-0.12137829,0.13200167,0.12380411,0.18473874,0.03420718,0.06943407,-0.03395684,0.05422869,0.053467385,0.04627892,0.022398895,0.12067194,0.06018161,0.047000285,0.017205657,-0.14685689,0.089760944,-0.029150885,0.029286154,0.06041928,0.019489864,-0.08353872,0.01586582,0.010196379,-0.034976255,0.06681269,-0.10071533,0.039988764,0.14846136,-0.062314905,-0.2526418,0.043029662,0.067573585,-0.027668636,0.033679,-0.045131978,-0.0039347047,-0.02326575,0.10009164,-0.098852895,0.029957395,0.029474303,0.113168485,0.039633628,0.1547004,0.05209399,-0.08484398,0.011483753,0.03524415,-0.0012262912,0.16022398,-0.10664811,-0.022681467,-0.10548326,-0.0655126,0.17667015,0.10755815,0.059080005,0.0018022783,0.14424329,-0.059377804,0.0714031,-0.15564397,-0.054887444,0.0746084,0.03530318,0.117993094,-0.07881764,-0.008293713,0.15353036,-0.23672661,-0.05368672,-0.021259142,-0.024750585,0.04406992,-0.00873708,-0.046073873,0.08460493,-0.0017554305,0.008341266,-0.021961229,-0.019276131,0.16784282,0.05787366,0.04869898,0.117719434,-0.22419216,0.032170407,-0.02522079,-0.17627351,0.067324534,0.1331245,0.07372721,-0.117356695,0.0535254"
1,"0.05146492,-0.013907246,0.07967605,0.02034754,-0.084005095,0.050121136,-0.05322041,0.063559555,0.04758802,0.0013062928,0.22257037,0.07272016,-0.06785508,0.014478576,0.024120403,-0.07449019,-0.015119912,0.02533989,-0.03693494,-0.06147758,0.015606612,0.07434267,-0.018484721,0.0005200662,-0.027278403,-0.113304846,0.06239586,0.12061377,-0.021605631,-0.034339167,0.064288735,0.09862982,-0.03280772,-0.03057468,0.0703899,0.16614833,0.014724709,0.060516454,-0.063537285,-0.02805469,0.06229964,0.026345694,0.019672083,0.10237968,0.13487653,0.07859767,0.01870127,-0.11524293,-0.16073805,-0.06769546,-0.14613266,-0.009045429,0.010625894,0.03350477,-0.077928066,0.08363139,-0.055921014,-0.1122236,-0.012073466,-0.061831404,0.05286641,0.08741621,-0.08830345,-0.14874017,0.027635705,-0.02203856,-0.08516139,0.15529546,0.1314537,0.013341541,0.0013279659,0.14109047,-0.15547052,0.023425084,-0.01472267,0.09487348,0.030857416,0.008962231,0.03974948,0.037771188,-0.024115382,0.20063113,0.04807671,0.075570405,-0.15398453,0.05695001,-0.087361656,0.047079246,0.04924858,-0.12673096,0.020307701,-0.0052094553,0.24115951,0.09174448,-0.005235642,-0.053828094,-0.015395658,0.12756133,0.09713118,0.034204964,-0.13161223,-0.0752432,0.071949676,-0.26480693,-0.0070848614,-0.068580925,0.020222465,0.05479044,-0.04830666,0.033281792,0.10184811,-0.14874525,-0.09826918,0.028222999,0.02598745,0.19429153,0.19930251,0.052309867,0.15633233,-0.08386349,0.08482543,-0.080059156,0.03800058,0.11253306,0.039033588,0.030781928,-0.13207828,-0.036781304"
1,"0.049123567,-0.052020233,0.1109352,0.049532164,-0.014089257,0.045339406,0.022357544,-0.004900113,-0.050238788,0.08921781,0.03870525,0.11531191,0.078378044,0.032076173,0.022180473,-0.027577896,-0.0464496,-0.06615279,-0.07589738,-0.044100437,0.09061151,0.13368092,-0.04880214,-0.03232525,-0.11634662,-0.17894284,0.021916933,0.040303465,0.055048484,-0.09263165,0.070931956,0.14154595,0.12913959,-0.034930225,-0.039614342,0.14811322,0.13392864,-0.07485153,-0.076851256,0.015641544,-0.06926243,0.018854063,-0.049525782,0.05854912,0.10604261,0.14535476,0.18354397,-0.066898644,-0.039306253,-0.0030335744,-0.046893097,-0.015112636,0.069371745,0.05798917,-0.036705546,0.07191218,0.043312464,-0.06840807,-0.096592285,-0.10694996,0.080041125,-0.04524707,-0.056448042,-0.13836764,-0.017995995,0.028076265,0.030872915,-0.040382624,0.06371658,0.035442967,0.0293519,-0.007768027,-0.053919658,-0.017720388,0.057457663,-0.10261619,-0.0070331204,0.0013909707,0.0027169627,-0.0887669,0.0045865076,0.06285582,0.04800628,-0.013779486,-0.123587795,0.061332956,0.030593812,-0.13953908,0.16693823,0.06358718,0.031663407,0.030371562,0.07875535,-0.06241566,0.08726971,-0.19542265,-0.023797514,0.15097465,0.011759607,0.16020751,0.021931918,-0.13775045,0.11319046,-0.16012633,0.01861242,0.05459373,0.11950608,-0.07699254,-0.032822434,0.05980961,0.034199487,-0.20642743,0.12127465,0.06660263,0.023738924,0.26793778,0.22786312,-0.014950977,0.10782017,-0.10443492,0.12288552,-0.014826289,-0.018011289,0.10680077,0.02698007,0.05424321,-0.1958466,0.035073686"
0,"0.027661609,-0.054167937,0.053851515,0.11384262,-0.017512662,0.048757367,0.055052053,-0.089899234,-0.07265336,0.083984524,0.16488655,0.11544701,0.084853105,0.01075999,0.036039926,-0.02866613,-0.039805014,0.004079011,-0.049726892,0.024909785,0.006764685,0.07472963,-0.19247472,-0.11232287,-0.06965544,-0.055318005,0.08846102,-0.06765661,0.005969083,-0.09729354,0.09315702,0.18768735,-0.007889686,-0.083922334,-0.096984155,0.08423764,0.10319656,0.0031710572,0.013428406,0.033514228,0.08364752,0.07194753,0.16682069,0.004820115,0.091141164,-0.004781272,0.12452868,0.07420452,-0.11565999,0.050979633,-0.104308315,-0.04414769,-0.08915349,0.06482863,0.032524385,0.042763364,0.094923615,-0.020706423,-0.0511769,-0.0802183,0.015523734,0.065988176,-0.08013528,-0.2512542,-0.0076839565,0.07838222,-0.037465464,0.08328914,0.028671678,0.033551827,-0.03871328,0.027369745,-0.15439941,0.089878604,0.07205603,0.029770238,0.083831415,0.08391474,0.077050835,-0.00628679,0.08407157,-0.0044527273,0.15733966,0.054838654,-0.060600486,-0.017177805,-0.0898951,-0.0069154347,0.030221079,0.011407408,0.0105272215,-0.011448186,0.101928614,-0.09581698,0.078138545,-0.20945534,0.01572081,0.059330225,0.033204097,0.04745839,-0.06146443,-0.07362616,0.18368264,-0.3953781,0.066362694,-0.111102626,-0.08946612,0.021803187,-0.1029883,-0.009385923,0.01594785,-0.08728612,0.007667503,0.05994245,0.054699153,0.16021478,0.13464594,-0.00075795106,-0.023791986,-0.12587574,-0.031201389,-0.00493096,-0.089507766,0.053149853,0.03343745,0.00404437,-0.008302584,-0.067813635"
0,"-0.088554464,-0.005962696,0.101842485,0.013718516,-0.107310645,0.010993311,0.079140276,-0.01230875,0.041503537,0.009758392,0.027379388,0.077287845,-0.05639791,-0.09239851,0.11113005,0.05076396,-0.05590682,-0.07974761,-0.03791782,-0.024792876,-0.028825419,0.17213479,0.0056993025,0.046154615,-0.14960198,-0.047734372,0.068236865,-0.07372472,0.017118946,-0.19984503,-0.099691465,0.21292108,-0.00026122126,-0.06197454,0.010387559,0.0042302036,0.06570963,-0.029830499,0.038672898,0.040003426,0.03116052,-0.031403236,-0.024782319,0.0018783413,0.11870192,0.026546607,0.17459828,0.034713387,-0.08365583,0.0019156944,-0.008951202,-0.0063945726,0.005912673,-0.09644618,-0.040369906,0.05855165,0.01872182,-0.025661794,-0.009256735,-0.019939933,0.08709059,0.064253315,-0.056792624,-0.07624695,0.046992484,-0.02503551,-0.16903,0.08950903,0.013692697,0.040386382,0.042843807,-0.00014951787,-0.10564741,-0.015105663,-0.019215925,-0.01456524,-0.044277824,0.042555638,-0.12090744,-0.0050507993,-0.0052620773,0.019260231,0.060996816,0.13235293,0.040868618,0.08424878,-0.0433684,0.009545435,0.055168822,-0.01927999,0.051854588,0.11096023,0.0047835894,-0.038736813,0.097205974,-0.24895185,0.013213424,0.23733334,0.11543364,-0.032662187,-0.09744379,-0.017696695,0.043965664,-0.22764944,-0.09066068,0.087261304,-0.02508311,-0.08983825,-0.07599003,-0.014998912,0.009586216,-0.31547388,0.105559066,0.067079544,-0.0918812,0.16534252,0.1464177,0.029393122,0.013034606,-0.13194259,0.16255261,0.07016668,-0.24366045,-0.009229566,0.06340751,-0.0046972856,-0.020768248,0.020658875"
0,"-0.0773043,0.0508082,0.09354127,0.025031509,-0.048085257,-0.026819048,0.043856107,0.072121605,-0.026959829,0.07720229,0.091013566,0.14039849,-0.0016666154,-0.06017163,0.0027026022,-0.012986456,-0.05591237,0.089240834,-0.012555005,-0.053095754,0.026840165,0.115640886,-0.12375706,0.06866591,-0.034731477,-0.18424499,0.07498075,-0.014351269,0.09856747,-0.02318369,-0.092102945,0.10807124,0.06367033,0.0064896527,0.079316616,-0.0010446282,-0.07066281,-0.072111994,0.12123099,-0.02643215,0.069336645,-0.010323845,0.008179124,0.08217584,0.04659532,-0.07861202,0.08009547,-0.047452588,-0.05003653,0.07672692,-0.0030133387,-0.068796605,0.07107245,-0.045825463,-0.04648142,-0.0133609045,-0.017475087,-0.1702641,-0.069182076,-0.07717914,0.1494763,0.10458677,-0.06346877,-0.26388752,0.021043738,-0.09959846,-0.059474315,-0.020595735,0.026256297,0.010682557,0.008040807,-0.061717156,-0.07958657,0.041976754,0.09770379,-0.042580273,0.004003796,0.0026580663,-0.049635928,-0.10016181,0.04328794,-0.04846371,0.11605369,0.14118145,-0.10999819,0.028041802,-0.16956691,0.032600593,0.15318182,0.009953412,0.0061445194,-0.058690585,0.10357591,-0.0009791879,0.07928787,-0.14079407,-0.018950058,0.09252932,-0.058901314,0.10554301,-0.047716644,-0.034427494,0.082147606,-0.29549927,-0.008601889,0.001966846,-0.04749691,0.12087258,-0.018970951,0.09549182,0.14233169,-0.14926553,-0.025430562,0.12471982,0.07860357,0.24668373,0.12359271,0.027179783,0.11446983,-0.17367515,0.04224397,-0.070205495,-0.035906993,0.021982497,0.11714037,-0.009141479,-0.16862924,0.032527883"
0,"0.051557813,-0.077986896,0.012799481,0.14000888,-0.19017799,-0.06573884,-0.062464096,0.07706415,-0.0046346635,-0.07084406,0.06520018,0.07305107,-0.01741181,-0.06768551,-0.023637453,-0.11129633,-0.11852057,0.10275119,-0.08801725,-0.015954776,-0.041289397,0.17950384,-0.104914874,-0.05810595,-0.024728619,-0.05631553,0.0027804591,-0.018243177,0.026654819,-0.118879996,0.20612955,0.15114523,0.05865788,0.050669596,0.0005560267,0.047539152,-0.05881662,0.0019010338,0.08652405,0.14592628,-0.01995884,-0.08687088,0.00093842787,-0.055449944,0.099110514,0.0729532,0.008506929,0.052824944,-0.04034096,0.049450655,-0.065376624,-0.09611299,-0.07142586,-0.002308707,-0.07934426,0.08504133,0.021544855,-0.075776,-0.1405999,-0.0421671,0.013278448,-0.0072980984,-0.0733557,-0.1919548,-0.009087914,0.10265487,-0.03912019,-0.10974342,-0.053060774,-0.02987314,0.054692056,0.06463987,-0.11625621,0.09332949,0.067170456,0.073298596,-0.038551684,-0.03558392,-0.01421279,0.061950047,-0.021169726,0.09333855,0.0023626476,0.05725234,0.0051027765,0.0444339,-0.03707695,0.011262075,0.16918787,0.04729089,0.03205572,0.028416654,0.12050145,0.03325328,0.01305986,-0.23219606,-0.033689275,-0.06978157,0.008569086,0.1493194,-0.022654284,-0.00019429569,0.040701203,-0.31321913,-0.025267722,0.005019148,-0.01380512,-0.054695264,0.09435686,-0.054274384,0.12722291,-0.21396814,0.06610364,0.18607225,-0.021113887,0.14490406,0.10023779,0.028586114,0.006994692,-0.1122615,0.099602126,-0.01778902,-0.1339381,0.104609296,0.01543398,-0.13350275,-0.041520208,0.07759416"
0,"-0.06920703,-0.07931884,0.11610537,0.069786474,-0.13321488,0.18092792,-0.024059413,0.013416385,-0.09652763,0.12107993,0.103309765,0.04265995,-0.05433918,-0.07389011,-0.073043205,-0.05034114,-0.085169114,0.049513306,0.054710962,0.05311696,0.10387763,0.14900689,-0.109991536,-0.016005434,-0.13037533,-0.08944451,0.040135667,-0.04670949,0.06193934,-0.18756752,0.105528966,0.066956036,-0.086678065,-0.12839213,0.025968513,0.044844802,-0.05086377,-0.12228669,0.14531116,0.00057508354,-0.009754396,0.12642133,0.06775346,0.04457501,0.13550474,0.046558373,0.059685096,-0.0334968,-0.12349353,0.09661688,-0.10725387,-0.105096295,0.014891762,-0.14088039,-0.22581984,0.019938674,0.035255358,-0.07230206,-0.072302684,-0.06241395,0.09227253,0.16112712,-0.0728616,-0.22744487,-0.017393323,0.034612965,0.046731126,0.08979562,-0.01024305,-0.0036739819,0.036316022,-0.06008175,-0.013031973,0.0014028455,0.07696978,0.0132979425,-5.226638e-07,0.051130395,0.016847646,-0.06966483,-0.0648829,0.08012655,-0.009356247,0.08396365,-0.10651473,-0.08450289,-0.029573072,0.06784605,0.10658872,0.06934945,0.028644286,0.04015777,0.15227963,-0.054915637,0.038771644,-0.05695017,0.035666287,0.053110056,-0.040031157,0.1800806,-0.06677609,-0.088727094,0.046162665,-0.16493227,-0.060951397,0.050164293,-0.07249623,0.06322815,-0.080193765,0.006149448,0.16000873,-0.10685357,0.07707528,0.04934339,0.021420998,0.11049082,0.1848915,-0.11749252,0.11199205,-0.13818258,0.10109186,-0.027418433,-0.00653193,-0.025037479,0.07888332,0.0106280865,-0.061734945,-0.006365235"
0,"-0.08599799,-0.10902937,0.08606685,0.078801356,0.07727521,-0.04447924,-0.02390425,-0.101862304,-0.015693767,-0.12699886,0.035748363,0.109668255,-0.013399509,-0.19801581,0.094239935,-0.108495794,-0.1300339,-0.024078649,0.13554345,0.0134454705,0.081253424,0.12178108,0.058243867,0.008111616,-0.045906596,-0.0766967,-0.008283061,-0.045020852,-0.07394873,-0.06122664,0.09842811,0.19885227,0.034290314,0.058498494,0.053276528,0.017780388,0.06749849,-0.12833665,0.119357005,-0.06745519,0.08654199,-0.0009977961,0.04489667,0.023054905,0.19376689,0.089892134,0.03313341,-0.042962585,-0.04684446,0.027302034,-0.053799212,-0.033853866,-0.019388609,-0.0039626677,-0.09378141,0.05920267,0.06539129,-0.089416414,-0.030536171,-0.04457707,-0.0030642345,-0.0323478,0.071312286,-0.21102723,0.04306873,-0.038011108,-0.055944815,0.013988541,0.062062953,-0.044208176,0.011317468,0.14959863,-0.023619443,0.030523548,0.08647042,0.10508869,0.04573565,0.03068432,0.20434333,-0.084271036,-0.044976372,0.049859572,-0.0088834725,-0.036519196,0.033829857,0.054013234,-0.04626144,0.06769884,0.09089235,-0.00831422,0.11377577,-0.010609335,0.039600093,-0.14474733,0.14070582,-0.14336598,0.05754554,0.15796484,0.0081902305,0.14659198,-0.13223706,-0.028886223,-0.049551588,-0.20993969,-0.08240364,-0.009241002,0.10534633,0.016653731,0.042982962,-0.014497255,0.08866854,-0.06820529,-0.043755047,0.06010299,0.316466,0.097351246,-0.035007525,-0.10082256,0.10353692,-0.13629358,-0.030255446,-0.060274746,-0.026267298,0.10985746,0.012036957,0.017373191,-0.07074859,-0.058258254"
